OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-074-2,Millhurst Pond - 2,Lake,,02030105,,,,,40.2480859,-74.3424632,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,025,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-075-1,Gardners Pond - 1,Lake,,02040105,,,,,41.0041433,-74.7389769,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-076-1,Upper Mt. Glenn Lake - 1,Lake,,02030103,,,,,41.0729575,-74.3678661,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-077-1,Irisado Lake - 1,Lake,,02040301,,,,,40.0508871,-74.1504975,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-077-2,Irisado Lake - 2,Lake,,02040301,,,,,40.0481240,-74.1469363,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-078-1,Bells Lake - 1,Lake,,02040202,,,,,39.7501402,-75.0602214,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,015,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-078-2,Bells Lake - 2,Lake,,02040202,,,,,39.7534047,-75.0602377,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,015,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-079-1,Bennetts Pond - 1,Lake,,02040301,,,,,40.1287498,-74.2832221,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-079-2,Bennetts Pond - 2,Lake,,02040301,,,,,40.1273465,-74.2789431,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-080-1,Lefferts Lake - 1,Lake,,02030104,,,,,40.4133637,-74.2364500,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,025,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-080-2,Lefferts Lake - 2,Lake,,02030104,,,,,40.4103101,-74.2438346,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,025,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-081-1,Muckshaw Ponds - 1,Lake,,02040105,,,,,41.0301267,-74.7755203,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-082-1,Matthews Lake - 1,Lake,,02030103,,,,,41.0503555,-74.3612543,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-083-1,Sun Air Campground - 1,Lake,,02030103,,,,,41.0195480,-74.5047243,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-085-1,Forest Hill Lake - 1,Lake,,02030103,,,,,41.0281433,-74.3971642,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-085-O,Forest Hill Lake - outlet,Lake,,02030103,,,,,41.0268475,-74.3968741,,,,Interpolation-Photo,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-086-1,Lake Mishe-Mokwa - 1,Lake,,02040202,,,,,39.8579831,-74.8095836,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-087-1,Delaware Lake - 1,Lake,,02040105,,,,,40.9190360,-75.0660127,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,041,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-088-1,Garrison Lake - 1,Lake,,02040206,,,,,39.6292389,-75.1273156,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,015,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-089-1,Muckshaw Ponds - 1,Lake,,02040105,,,,,41.0300450,-74.7758130,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-090-1,Marcia Lake - 1,Lake,,02040104,,,,,41.3173924,-74.6670106,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-093-1,Lake Mohawk - 1,Lake,,02020007,,,,,41.0242255,-74.6504019,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-093-2,Lake Mohawk - 2,Lake,,02020007,,,,,41.0107066,-74.6696696,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-094-1,Lake at the Woods - 1,Lake,,02040202,,,,,39.9912422,-74.5748939,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-095-1,Pumping Station Pond - 1,Lake,,02040206,,,,,39.0274087,-74.8942430,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,009,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-097-1,Great Gorge - 1,Lake,,02020007,,,,,41.1612023,-74.5234436,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-097-2,Great Gorge - 2,Lake,,02020007,,,,,41.1613218,-74.5189855,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-098-1,Lake Stockwell - 1,Lake,,02040202,,,,,39.8490937,-74.7861549,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-098-2,Lake Stockwell - 2,Lake,,02040202,,,,,39.8518266,-74.7896612,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-098-3,Lake Stockwell - 3,Lake,,02040202,,,,,39.8501820,-74.7920289,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-099-1,Atsion Lake - 1,Lake,,02040301,,,,,39.7424608,-74.7401408,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-099-2,Atsion Lake - 2,Lake,,02040301,,,,,39.7413538,-74.7328520,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-100-1,Washington Lake - 1,Lake,,02030103,,,,,41.0302888,-74.3031414,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-100-2,Washington Lake - 2,Lake,,02030103,,,,,41.0298747,-74.3003556,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-102-1,Colonial Lake - 1,Lake,,02040105,,,,,40.2560032,-74.7234816,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,021,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-105-1,Japanese Garden A - 1,Lake,,02030105,,,,,40.5557641,-74.6313317,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,035,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-106-1,Duck Pond - 1,Lake,,02030105,,,,,40.8958376,-74.6248864,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-108-1,Makepeace Lake - 1,Lake,,02040302,,,,,39.5413663,-74.7454963,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,001,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-108-2,Makepeace Lake - 2,Lake,,02040302,,,,,39.5456300,-74.7493942,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,001,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-109-1,Green Pond - 1,Lake,,02030103,,,,,40.9984614,-74.5035752,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-109-2,Green Pond - 2,Lake,,02030103,,,,,41.0053156,-74.4943859,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-109-3,Green Pond - 3,Lake,,02030103,,,,,41.0119482,-74.4845796,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-110-1,Hanover Pond - 1,Lake,,02040202,,,,,39.9766797,-74.4678877,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-112-1,Pilgrim Lake - 1,Lake,,02040301,,,,,39.6269935,-74.4443905,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-113-1,Clinton WMA Pond - 1,Lake,,02030105,,,,,40.6531890,-74.9590944,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,019,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-115-1,Oakford Lake - 1,Lake,,02040201,,,,,40.0598074,-74.5395305,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-115-2,Oakford Lake - 2,Lake,,02040201,,,,,40.0657335,-74.5321149,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-116-1,Hainsville Pond - 1,Lake,,02040104,,,,,41.2694784,-74.7861321,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-117-1,Osborne Pond - 1,Lake,,02040301,,,,,40.1536902,-74.0616035,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,025,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-118-1,Hankins Pond - 1,Lake,,02040206,,,,,39.3970111,-75.0202252,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-118-2,Hankins Pond - 2,Lake,,02040206,,,,,39.3959710,-75.0191396,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-119-1,Bearfort Waters - 1,Lake,,02020007,,,,,41.1463411,-74.4054323,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-120-1,Sunset Lake - 1,Lake,,02040206,,,,,39.4505752,-75.2417856,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-120-2,Sunset Lake - 2,Lake,,02040206,,,,,39.4482933,-75.2377169,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-120-3,Sunset Lake - 3,Lake,,02040206,,,,,39.4469665,-75.2405602,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-222-1,Wampum Lake-1,Lake,,02030104,,,,,40.3047912,-74.0641870,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,025,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-222-2,Wampum Lake-2,Lake,,02030104,,,,,40.3056863,-74.0624090,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,025,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-223-1,Ledells Pond-1,Lake,,02030103,,,,,40.7672896,-74.5549060,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-224-1,Faun Lake-1,Lake,,02040301,,,,,39.7469839,-74.3038090,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-224-2,Faun Lake-2,Lake,,02040301,,,,,39.7455702,-74.3045530,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-226-1,White Rock Lake-06-1,Lake,,02030103,,,,,41.0346030,-74.5164210,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,027,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-228-1,Magnolia Lake-1,Lake,,02040302,,,,,39.1749520,-74.7418680,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,009,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-228-2,Magnolia Lake-2,Lake,,02040302,,,,,39.1741461,-74.7379380,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,009,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-229-1,Memorial Lake-17-1,Lake,,02040206,,,,,39.6439018,-75.3289360,,,,Interpolation-Photo,NAD83,0,ft,,,,Unknown,US,34,033,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-229-2,Memorial Lake-17-2,Lake,,02040206,,,,,39.6454675,-75.3257400,,,,Interpolation-Photo,NAD83,0,ft,,,,Unknown,US,34,033,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-229-3,Memorial Lake-17-3,Lake,,02040206,,,,,39.6448255,-75.3232350,,,,Interpolation-Photo,NAD83,0,ft,,,,Unknown,US,34,033,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-230-1,Braddocks Millpond-19-1,Lake,,02040202,,,,,39.8214652,-74.8578450,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-230-2,Braddocks Millpond-19-2,Lake,,02040202,,,,,39.8222455,-74.8539610,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-230-3,Braddocks Millpond-19-3,Lake,,02040202,,,,,39.8222668,-74.8500600,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-231-1,Allentown Lake-20-1,Lake,,02040201,,,,,40.1745909,-74.5837030,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,025,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-233-1,Watchu Pond-1,Lake,,02040105,,,,,40.9280534,-74.7704340,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-233-2,Watchu Pond-2,Lake,,02040105,,,,,40.9301434,-74.7693970,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-233-3,Watchu Pond-3,Lake,,02040105,,,,,40.9316850,-74.7672910,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-234-1,Silver Lake-1,Lake,,02040202,,,,,39.8389501,-74.9622270,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,007,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-235-1,Anchor Lake One-1,Lake,,02040301,,,,,39.6877968,-74.8438170,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,007,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-236-1,Eastern Gate Lake-17-1,Lake,,02040206,,,,,39.6068313,-75.0767390,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,015,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-237-1,Cold Spring Lake-03-1,Lake,,02030103,,,,,41.0141862,-74.3512210,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,031,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-240-1,Bear Swamp Lake - 1,Lake,,02030103,,,,,41.0954243,-74.2177584,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,003,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-242-1,Lake 31A - 1,Lake,,02030105,,,,,40.5525247,-74.6336194,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,035,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-242-2,Lake 31A - 2,Lake,,02030105,,,,,40.5521205,-74.6311833,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,035,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-243-1,Cedar Lake - 1,Lake,,02040206,,,,,39.3360008,-75.2004195,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,011,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-245-1,Watchung Lake - 1,Lake,,02030105,,,,,40.6353237,-74.4555790,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,035,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-246-1,Liberty Lake - 1,Lake,,02040105,,,,,40.8827714,-74.9546268,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,041,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-247-1,Success Lake - 1,Lake,,02040301,,,,,40.0584680,-74.3996313,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-247-2,Success Lake - 2,Lake,,02040301,,,,,40.0583024,-74.3947412,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,029,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-248-1,Bargaintown Pond - 1,Lake,,02040302,,,,,39.3634735,-74.5773719,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,001,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-249-1,Panorama Lake - 1,Lake,,02020007,,,,,41.2464920,-74.5223089,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-250-1,Nomahegan Park Lake - 1,Lake,,02030104,,,,,40.6678816,-74.3170368,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,039,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-250-2,Nomahegan Park Lake - 2,Lake,,02030104,,,,,40.6667739,-74.3146527,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,039,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-250-3,Nomahegan Park Lake - 3,Lake,,02030104,,,,,40.6687681,-74.3128407,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,039,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-251-1,Kings Grant Lake - 1,Lake,,02040202,,,,,39.8560290,-74.8762018,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-251-2,Kings Grant Lake - 2,Lake,,02040202,,,,,39.8592267,-74.8760202,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-253-1,Willow Pond - 1,Lake,,02040201,,,,,40.0125919,-74.6099901,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,005,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-254-1,Overpeck Creek - 1,Lake,,02030103,,,,,40.8392392,-74.0128661,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,003,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-254-2,Overpeck Creek - 2,Lake,,02030103,,,,,40.8567902,-74.0065730,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,003,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-254-3,Overpeck Creek - 3,Lake,,02030103,,,,,40.8692052,-73.9971159,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,003,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-255-1,Lake Tranquility - 1,Lake,,02040105,,,,,40.9504972,-74.7834960,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-255-2,Lake Tranquility - 2,Lake,,02040105,,,,,40.9536202,-74.7786596,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
21NJDEP1,NJ Department of Environmental Protection,21NJDEP1-NJW04459-256-1,Glenwood Lake - 1,Lake,,02020007,,,,,41.2291760,-74.5170270,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,34,037,,,,,,,,,,STORET
